,precipitacao_total_horario,pressao_atmosferica_nivel_estacao_horaria,temperatura_ar_bulbo_seco_horaria,umidade_relativa_ar_horaria,vento_direcao_horaria,vento_rajada_maxima,vento_velocidade_horaria,radiacao_global,year,hora,mes,semana,dia_ano
2016-11-11 18:00:00,0.0,989.2,34.1,27.0,59.0,7.5,4.0,37.3,2016,18,11,45,316
2016-11-11 19:00:00,0.0,990.0,32.4,39.0,33.0,10.0,5.0,0.0,2016,19,11,45,316
2016-11-11 20:00:00,0.0,991.2,29.9,48.0,23.0,10.2,3.9,0.0,2016,20,11,45,316
2016-11-11 21:00:00,0.0,992.1,28.7,55.0,22.0,9.2,2.7,0.0,2016,21,11,45,316
2016-11-11 22:00:00,0.0,992.1,27.6,58.0,24.0,8.2,2.7,0.0,2016,22,11,45,316
2016-11-11 23:00:00,0.0,991.8,27.2,59.0,25.0,8.2,2.8,0.0,2016,23,11,45,316
2016-11-12 00:00:00,0.0,991.4,26.8,60.0,36.0,7.8,3.7,0.0,2016,0,11,45,317
2016-11-12 01:00:00,0.0,991.3,26.6,55.0,45.0,8.8,4.8,0.0,2016,1,11,45,317
2016-11-12 02:00:00,0.0,991.4,26.4,53.0,40.0,8.7,3.6,0.0,2016,2,11,45,317
2016-11-12 03:00:00,0.0,991.5,25.9,54.0,41.0,8.0,3.3,0.0,2016,3,11,45,317
2016-11-12 04:00:00,0.0,991.5,25.4,56.0,51.0,8.4,3.9,0.0,2016,4,11,45,317
2016-11-12 05:00:00,0.0,992.0,25.0,60.0,49.0,7.0,3.8,94.65,2016,5,11,45,317
2016-11-12 06:00:00,0.0,992.5,25.6,60.0,61.0,6.1,3.5,189.3,2016,6,11,45,317
2016-11-12 07:00:00,0.0,993.6,27.3,53.0,70.0,5.5,3.1,980.1,2016,7,11,45,317
2016-11-12 08:00:00,0.0,993.8,29.8,43.0,75.0,7.8,4.7,1931.7,2016,8,11,45,317
2016-11-12 09:00:00,0.0,993.8,31.8,37.0,54.0,10.2,4.3,2701.2,2016,9,11,45,317
2016-11-12 10:00:00,0.0,992.9,32.6,32.0,63.0,9.5,5.5,3204.1,2016,10,11,45,317
2016-11-12 11:00:00,0.0,991.7,33.9,30.0,57.0,10.6,4.6,3397.8,2016,11,11,45,317
2016-11-12 12:00:00,0.0,990.6,34.3,27.0,45.0,12.6,4.2,3235.4,2016,12,11,45,317
2016-11-12 13:00:00,0.0,989.5,35.6,25.0,57.0,10.0,4.6,2880.0,2016,13,11,45,317
2016-11-12 14:00:00,0.0,988.5,37.0,22.0,62.0,10.0,3.5,2689.0,2016,14,11,45,317
2016-11-12 15:00:00,0.0,988.45,36.4,22.0,70.0,10.4,2.8,2010.9,2016,15,11,45,317
2016-11-12 16:00:00,0.0,988.4,35.6,22.0,77.0,9.1,4.4,1117.0,2016,16,11,45,317
2016-11-12 17:00:00,0.0,988.3499999999999,35.1,22.0,50.0,9.1,4.6,359.0,2016,17,11,45,317
2016-11-12 18:00:00,0.0,988.3,34.3,24.0,46.0,8.3,3.6,24.3,2016,18,11,45,317
2016-11-12 19:00:00,0.0,989.5,30.3,46.0,17.0,11.2,3.6,0.0,2016,19,11,45,317
2016-11-12 20:00:00,0.0,991.1,28.7,52.0,21.0,10.0,3.3,0.0,2016,20,11,45,317
2016-11-12 21:00:00,0.0,991.7,27.9,55.0,23.0,8.3,3.1,0.0,2016,21,11,45,317
2016-11-12 22:00:00,0.0,991.9,27.2,59.0,19.0,10.2,2.0,0.0,2016,22,11,45,317
2016-11-12 23:00:00,0.0,991.7,26.5,62.0,11.0,7.5,1.8,0.0,2016,23,11,45,317
2016-11-13 00:00:00,0.0,991.0,26.0,66.0,14.0,6.3,2.0,0.0,2016,0,11,45,318
2016-11-13 01:00:00,0.0,990.8,25.6,68.0,15.0,5.6,1.1,0.0,2016,1,11,45,318
2016-11-13 02:00:00,0.0,990.5,24.8,72.0,351.0,5.2,1.9,0.0,2016,2,11,45,318
2016-11-13 03:00:00,0.0,990.5,24.5,72.0,11.0,4.4,1.5,0.0,2016,3,11,45,318
2016-11-13 04:00:00,0.0,990.8,24.4,72.0,10.0,4.4,1.0,0.0,2016,4,11,45,318
2016-11-13 05:00:00,0.0,991.3,24.4,65.0,45.0,2.3,0.4,99.95,2016,5,11,45,318
2016-11-13 06:00:00,0.0,992.0,26.0,58.0,62.0,2.4,1.5,199.9,2016,6,11,45,318
2016-11-13 07:00:00,0.0,992.9,28.0,52.0,123.0,4.7,2.2,1010.1,2016,7,11,45,318
2016-11-13 08:00:00,0.0,993.4,29.7,46.0,110.0,7.1,3.3,1958.9,2016,8,11,45,318
2016-11-13 09:00:00,0.0,993.1,31.9,37.0,102.0,6.3,2.2,2703.1,2016,9,11,45,318
2016-11-13 10:00:00,0.0,992.7,32.5,32.0,96.0,6.7,3.8,3203.1,2016,10,11,45,318
2016-11-13 11:00:00,0.0,991.8,34.6,28.0,151.0,6.3,1.4,3348.8,2016,11,11,45,318
2016-11-13 12:00:00,0.0,990.6,35.8,25.0,132.0,5.1,2.3,3211.3,2016,12,11,45,318
2016-11-13 13:00:00,0.0,989.3,37.3,22.0,149.0,7.2,3.1,2999.5,2016,13,11,45,318
2016-11-13 14:00:00,0.0,988.1,38.1,18.0,93.0,7.5,2.8,2604.0,2016,14,11,45,318
2016-11-13 15:00:00,0.0,988.05,38.3,19.0,177.0,7.0,3.3,2222.5,2016,15,11,45,318
2016-11-13 16:00:00,0.0,988.0,36.9,21.0,322.0,7.7,1.0,1403.4,2016,16,11,45,318
2016-11-13 17:00:00,0.0,987.95,35.7,22.0,77.0,7.1,2.6,560.0,2016,17,11,45,318
2016-11-13 18:00:00,0.0,987.9,34.8,23.0,62.0,6.7,4.4,32.6,2016,18,11,45,318
2016-11-13 19:00:00,0.0,988.6,33.8,23.0,57.0,6.1,2.8,0.0,2016,19,11,45,318
2016-11-13 20:00:00,0.0,989.8,30.4,46.0,20.0,10.7,2.7,0.0,2016,20,11,45,318
2016-11-13 21:00:00,0.0,990.6,29.1,50.0,22.0,9.7,3.3,0.0,2016,21,11,45,318
2016-11-13 22:00:00,0.0,990.9,28.4,53.0,36.0,9.4,3.5,0.0,2016,22,11,45,318
2016-11-13 23:00:00,0.0,990.9,27.7,56.0,20.0,7.5,2.5,0.0,2016,23,11,45,318
2016-11-14 00:00:00,0.0,990.6,27.2,59.0,13.0,5.9,1.7,0.0,2016,0,11,46,319
2016-11-14 01:00:00,0.0,990.2,26.2,65.0,4.0,4.6,1.6,0.0,2016,1,11,46,319
2016-11-14 02:00:00,0.0,990.1,26.2,64.0,16.0,4.8,1.4,0.0,2016,2,11,46,319
2016-11-14 03:00:00,0.0,990.3,25.4,69.0,351.0,3.3,1.7,0.0,2016,3,11,46,319
2016-11-14 04:00:00,0.0,990.5,25.0,69.0,329.0,2.8,0.9,0.0,2016,4,11,46,319
2016-11-14 05:00:00,0.0,990.8,24.5,71.0,13.0,1.9,0.6,88.95,2016,5,11,46,319
2016-11-14 06:00:00,0.0,991.4,26.5,59.0,34.0,1.5,0.6,177.9,2016,6,11,46,319
2016-11-14 07:00:00,0.0,991.7,28.3,46.0,109.0,6.7,3.8,968.0,2016,7,11,46,319
2016-11-14 08:00:00,0.0,991.8,30.1,38.0,82.0,6.7,0.9,1937.4,2016,8,11,46,319
2016-11-14 09:00:00,0.0,991.7,32.3,32.0,98.0,8.5,3.2,2688.1,2016,9,11,46,319
2016-11-14 10:00:00,0.0,991.2,33.8,27.0,135.0,6.5,2.8,3179.7,2016,10,11,46,319
2016-11-14 11:00:00,0.0,990.3,34.4,26.0,80.0,7.0,3.7,3342.4,2016,11,11,46,319
2016-11-14 12:00:00,0.0,989.2,35.9,24.0,105.0,8.1,3.8,3246.8,2016,12,11,46,319
2016-11-14 13:00:00,0.0,987.9,36.0,23.0,75.0,8.1,5.3,2963.1,2016,13,11,46,319
2016-11-14 14:00:00,0.0,987.9,37.5,21.0,143.0,8.1,3.8,2586.0,2016,14,11,46,319
2016-11-14 15:00:00,0.0,987.9,37.5,20.0,83.0,7.6,4.8,2047.2,2016,15,11,46,319
2016-11-14 16:00:00,0.0,987.9,36.9,20.0,85.0,7.6,2.4,1303.1,2016,16,11,46,319
2016-11-14 17:00:00,0.0,987.9,36.2,22.0,51.0,6.3,4.0,591.5,2016,17,11,46,319
2016-11-14 18:00:00,0.0,987.9,35.3,22.0,54.0,7.1,4.9,37.1,2016,18,11,46,319
2016-11-14 19:00:00,0.0,987.9,31.5,45.0,34.0,11.6,5.7,0.0,2016,19,11,46,319
2016-11-14 20:00:00,0.0,989.4,29.8,52.0,15.0,12.6,2.7,0.0,2016,20,11,46,319
2016-11-14 21:00:00,0.0,990.0,28.9,51.0,34.0,8.7,3.3,0.0,2016,21,11,46,319
2016-11-14 22:00:00,0.0,990.6,28.0,54.0,17.0,9.3,2.3,0.0,2016,22,11,46,319
2016-11-14 23:00:00,0.0,990.8,27.4,59.0,16.0,7.6,2.2,0.0,2016,23,11,46,319
2016-11-15 00:00:00,0.0,990.2,26.8,62.0,30.0,7.2,3.3,0.0,2016,0,11,46,320
2016-11-15 01:00:00,0.0,990.2,26.8,60.0,32.0,7.5,3.3,0.0,2016,1,11,46,320
2016-11-15 02:00:00,0.0,990.2,26.7,59.0,37.0,7.2,2.8,0.0,2016,2,11,46,320
2016-11-15 03:00:00,0.0,990.1,26.1,60.0,52.0,8.2,3.9,0.0,2016,3,11,46,320
2016-11-15 04:00:00,0.0,990.8,25.7,63.0,51.0,7.8,3.0,0.0,2016,4,11,46,320
2016-11-15 05:00:00,0.0,991.5,25.4,64.0,56.0,5.5,2.9,106.05,2016,5,11,46,320
2016-11-15 06:00:00,0.0,992.0,26.5,60.0,31.0,4.2,1.3,212.1,2016,6,11,46,320
2016-11-15 07:00:00,0.0,992.3,27.7,56.0,53.0,7.1,3.5,770.7,2016,7,11,46,320
2016-11-15 08:00:00,0.0,992.4,29.1,49.0,75.0,9.2,5.6,1542.1,2016,8,11,46,320
2016-11-15 09:00:00,0.0,992.3,30.5,44.0,64.0,12.4,5.4,2411.6,2016,9,11,46,320
2016-11-15 10:00:00,0.0,991.8,32.6,37.0,75.0,11.5,4.6,3085.1,2016,10,11,46,320
2016-11-15 11:00:00,0.0,991.0,33.7,33.0,34.0,12.1,3.8,3409.2,2016,11,11,46,320
2016-11-15 12:00:00,0.0,990.3,34.8,30.0,30.0,11.1,2.7,2921.3,2016,12,11,46,320
2016-11-15 13:00:00,0.0,989.2,34.7,29.0,54.0,9.2,2.9,2541.9,2016,13,11,46,320
2016-11-15 14:00:00,0.0,988.4,35.9,26.0,46.0,9.1,3.7,2083.5,2016,14,11,46,320
2016-11-15 15:00:00,0.0,988.3,36.0,25.0,64.0,9.8,3.8,1603.1,2016,15,11,46,320
2016-11-15 16:00:00,0.0,988.2,35.8,25.0,34.0,8.9,3.6,1236.1,2016,16,11,46,320
2016-11-15 17:00:00,0.0,988.1,35.0,26.0,41.0,8.9,4.8,492.9,2016,17,11,46,320
2016-11-15 18:00:00,0.0,988.0,32.9,35.0,27.0,10.4,4.4,33.7,2016,18,11,46,320
2016-11-15 19:00:00,0.0,989.2,30.9,44.0,23.0,11.1,4.2,0.0,2016,19,11,46,320
2016-11-15 20:00:00,0.0,990.6,29.3,48.0,17.0,10.0,2.5,0.0,2016,20,11,46,320
2016-11-15 21:00:00,0.0,991.5,28.3,53.0,15.0,8.4,2.8,0.0,2016,21,11,46,320
2016-11-15 22:00:00,0.0,992.0,27.4,60.0,27.0,8.3,3.5,0.0,2016,22,11,46,320
2016-11-15 23:00:00,0.0,992.0,26.9,63.0,19.0,8.0,2.5,0.0,2016,23,11,46,320
2016-11-16 00:00:00,0.0,991.6,26.6,65.0,29.0,6.4,2.3,0.0,2016,0,11,46,321
2016-11-16 01:00:00,0.0,991.2,26.3,67.0,33.0,7.5,3.2,0.0,2016,1,11,46,321
2016-11-16 02:00:00,0.0,990.7,26.3,67.0,42.0,7.3,3.9,0.0,2016,2,11,46,321
2016-11-16 03:00:00,0.0,990.6,26.1,67.0,51.0,9.4,5.3,0.0,2016,3,11,46,321
2016-11-16 04:00:00,0.0,991.1,25.9,65.0,50.0,8.7,3.6,0.0,2016,4,11,46,321
2016-11-16 05:00:00,0.0,991.5,25.5,67.0,39.0,5.8,2.3,59.7,2016,5,11,46,321
2016-11-16 06:00:00,0.0,992.1,26.3,65.0,57.0,6.8,3.0,119.4,2016,6,11,46,321
2016-11-16 07:00:00,0.0,992.7,27.5,60.0,66.0,7.0,4.0,786.1,2016,7,11,46,321
2016-11-16 08:00:00,0.0,993.0,29.3,52.0,88.0,9.2,5.8,1367.2,2016,8,11,46,321
2016-11-16 09:00:00,0.0,993.2,29.8,47.0,61.0,9.4,5.4,2091.9,2016,9,11,46,321
2016-11-16 10:00:00,0.0,993.0,32.3,38.0,64.0,10.8,5.5,2700.3,2016,10,11,46,321
2016-11-16 11:00:00,0.0,992.3,33.5,34.0,66.0,10.8,5.4,3175.4,2016,11,11,46,321
2016-11-16 12:00:00,0.0,991.7,34.2,31.0,58.0,10.5,4.5,2964.9,2016,12,11,46,321
2016-11-16 13:00:00,0.0,990.7,35.3,28.0,49.0,12.0,4.3,2537.0,2016,13,11,46,321
2016-11-16 14:00:00,0.0,989.6,36.0,26.0,40.0,10.4,3.9,2177.6,2016,14,11,46,321
2016-11-16 15:00:00,0.0,988.9,35.7,26.0,54.0,10.5,4.9,2170.5,2016,15,11,46,321
2016-11-16 16:00:00,0.0,988.5,36.3,26.0,16.0,10.5,2.3,1397.2,2016,16,11,46,321
2016-11-16 17:00:00,0.0,988.4,34.3,30.0,16.0,8.0,2.9,496.5,2016,17,11,46,321
2016-11-16 18:00:00,0.0,989.4,32.4,36.0,22.0,10.5,4.2,22.4,2016,18,11,46,321
2016-11-16 19:00:00,0.0,990.3,31.4,38.0,27.0,9.8,4.1,0.0,2016,19,11,46,321
2016-11-16 20:00:00,0.0,991.8,30.1,46.0,35.0,10.5,4.0,0.0,2016,20,11,46,321
2016-11-16 21:00:00,0.0,992.5,28.6,53.0,50.0,11.9,4.25,0.0,2016,21,11,46,321
2016-11-16 22:00:00,0.0,992.9,27.4,61.0,41.0,12.4,4.5,0.0,2016,22,11,46,321
2016-11-16 23:00:00,0.0,993.1,27.0,61.0,39.0,10.0,5.1,0.0,2016,23,11,46,321
2016-11-17 00:00:00,0.0,992.8,26.6,63.0,43.0,9.7,4.4,0.0,2016,0,11,46,322
2016-11-17 01:00:00,0.0,992.3,26.2,66.0,39.0,8.9,3.6,0.0,2016,1,11,46,322
2016-11-17 02:00:00,0.0,991.6,25.9,66.0,23.0,7.7,1.8,0.0,2016,2,11,46,322
2016-11-17 03:00:00,0.0,991.6,25.7,66.0,34.0,6.0,2.1,0.0,2016,3,11,46,322
2016-11-17 04:00:00,0.0,991.9,25.5,66.0,60.0,6.9,3.3,0.0,2016,4,11,46,322
2016-11-17 05:00:00,0.0,992.3,25.1,69.0,50.0,5.9,3.3,63.9,2016,5,11,46,322
2016-11-17 06:00:00,0.0,993.0,25.7,68.0,50.0,5.8,2.0,127.8,2016,6,11,46,322
2016-11-17 07:00:00,0.0,993.7,27.3,60.0,74.0,6.5,3.2,689.5,2016,7,11,46,322
2016-11-17 08:00:00,0.0,993.7,29.1,52.0,77.0,6.6,4.1,1491.7,2016,8,11,46,322
2016-11-17 09:00:00,0.0,993.5,31.5,43.0,66.0,9.5,4.8,2364.5,2016,9,11,46,322
2016-11-17 10:00:00,0.0,993.3,32.4,39.0,61.0,9.2,4.0,2683.1,2016,10,11,46,322
2016-11-17 11:00:00,0.0,992.6,32.7,36.0,60.0,9.2,4.5,3037.5,2016,11,11,46,322
2016-11-17 12:00:00,0.0,991.4,34.4,31.0,54.0,8.6,4.7,3279.1,2016,12,11,46,322
2016-11-17 13:00:00,0.0,990.2,34.8,28.0,68.0,9.0,4.6,2639.2,2016,13,11,46,322
2016-11-17 14:00:00,0.0,989.3,36.5,25.0,74.0,8.5,4.0,2359.4,2016,14,11,46,322
2016-11-17 15:00:00,0.0,988.4,36.0,26.0,54.0,9.3,4.3,1886.4,2016,15,11,46,322
2016-11-17 16:00:00,0.0,988.1,36.1,24.0,95.0,7.9,2.6,1258.4,2016,16,11,46,322
2016-11-17 17:00:00,0.0,988.0,35.5,26.0,74.0,6.7,4.0,690.6,2016,17,11,46,322
2016-11-17 18:00:00,0.0,988.5,33.5,33.0,28.0,8.9,3.8,30.0,2016,18,11,46,322
2016-11-17 19:00:00,0.0,989.2,31.2,45.0,23.0,10.2,4.2,0.0,2016,19,11,46,322
2016-11-17 20:00:00,0.0,990.4,29.7,54.0,33.0,12.0,3.9,0.0,2016,20,11,46,322
2016-11-17 21:00:00,0.0,991.1,28.8,52.0,37.0,11.3,4.2,0.0,2016,21,11,46,322
2016-11-17 22:00:00,0.0,991.8,28.0,53.0,26.0,9.7,2.9,0.0,2016,22,11,46,322
2016-11-17 23:00:00,0.0,991.6,27.3,61.0,30.0,7.6,2.9,0.0,2016,23,11,46,322
2016-11-18 00:00:00,0.0,991.2,26.9,64.0,31.0,7.1,2.7,0.0,2016,0,11,46,323
2016-11-18 01:00:00,0.0,990.7,26.6,63.0,41.0,6.4,3.2,0.0,2016,1,11,46,323
2016-11-18 02:00:00,0.0,990.2,26.2,62.0,51.0,8.3,4.1,0.0,2016,2,11,46,323
2016-11-18 03:00:00,0.0,990.4,25.9,63.0,36.0,7.0,2.0,0.0,2016,3,11,46,323
2016-11-18 04:00:00,0.0,990.7,25.6,64.0,52.0,4.7,1.5,0.0,2016,4,11,46,323
2016-11-18 05:00:00,0.0,991.1,25.3,65.0,125.0,2.8,0.7,70.95,2016,5,11,46,323
2016-11-18 06:00:00,0.0,991.6,26.3,64.0,22.0,1.5,0.7,141.9,2016,6,11,46,323
2016-11-18 07:00:00,0.0,992.2,28.2,54.0,119.0,6.3,4.1,727.2,2016,7,11,46,323
2016-11-18 08:00:00,0.0,992.5,30.2,44.0,88.0,7.3,3.0,1891.5,2016,8,11,46,323
2016-11-18 09:00:00,0.0,992.2,31.0,40.0,51.0,6.8,2.7,2640.0,2016,9,11,46,323
2016-11-18 10:00:00,0.0,991.4,33.0,33.0,100.0,6.9,2.0,3163.7,2016,10,11,46,323
2016-11-18 11:00:00,0.0,990.4,34.4,30.0,84.0,5.6,1.6,3323.7,2016,11,11,46,323
2016-11-18 12:00:00,0.0,989.2,35.7,27.0,68.0,5.9,2.2,3263.2,2016,12,11,46,323
2016-11-18 13:00:00,0.0,988.1,37.5,24.0,38.0,7.0,2.7,2870.0,2016,13,11,46,323
2016-11-18 14:00:00,0.0,988.2714285714286,37.2,23.0,326.0,6.4,1.4,2598.3,2016,14,11,46,323
2016-11-18 15:00:00,0.0,988.4428571428572,36.5,23.0,61.0,7.2,4.4,2077.3,2016,15,11,46,323
2016-11-18 16:00:00,0.0,988.6142857142858,36.3,23.0,49.0,7.9,3.0,1272.3,2016,16,11,46,323
2016-11-18 17:00:00,0.0,988.7857142857142,36.0,24.0,44.0,6.4,2.8,349.4,2016,17,11,46,323
2016-11-18 18:00:00,0.0,988.9571428571428,35.0,25.0,44.0,6.7,2.8,44.0,2016,18,11,46,323
2016-11-18 19:00:00,0.0,989.1285714285714,31.6,45.0,28.0,10.8,5.3,0.0,2016,19,11,46,323
2016-11-18 20:00:00,0.0,989.3,30.1,53.0,30.0,10.7,3.9,0.0,2016,20,11,46,323
2016-11-18 21:00:00,0.0,990.3,28.5,60.0,22.0,10.0,2.6,0.0,2016,21,11,46,323
2016-11-18 22:00:00,0.0,990.6,27.5,62.0,22.0,8.9,3.6,0.0,2016,22,11,46,323
2016-11-18 23:00:00,0.0,990.5,26.9,64.0,34.0,9.5,3.6,0.0,2016,23,11,46,323
2016-11-19 00:00:00,0.0,990.6,26.4,65.0,38.0,9.3,4.0,0.0,2016,0,11,46,324
2016-11-19 01:00:00,0.0,990.7,26.2,65.0,35.0,9.0,3.5,0.0,2016,1,11,46,324
2016-11-19 02:00:00,0.0,990.5,25.8,64.0,32.0,8.0,3.1,0.0,2016,2,11,46,324
2016-11-19 03:00:00,0.0,990.5,25.6,61.0,45.0,9.6,3.9,0.0,2016,3,11,46,324
2016-11-19 04:00:00,0.0,991.0,25.5,59.0,42.0,8.5,3.7,0.0,2016,4,11,46,324
2016-11-19 05:00:00,0.0,992.2,25.4,60.0,25.0,7.5,2.2,71.0,2016,5,11,46,324
2016-11-19 06:00:00,0.0,992.7,26.2,58.0,45.0,6.6,2.7,142.0,2016,6,11,46,324
2016-11-19 07:00:00,0.0,992.7,27.4,51.0,60.0,9.0,6.0,854.5,2016,7,11,46,324
2016-11-19 08:00:00,0.0,993.7,28.5,49.0,57.0,10.0,5.5,1614.3,2016,8,11,46,324
2016-11-19 09:00:00,0.0,993.8,28.8,48.0,49.0,9.2,4.1,1424.9,2016,9,11,46,324
2016-11-19 10:00:00,0.0,993.3,29.8,42.0,53.0,9.4,4.9,1775.2,2016,10,11,46,324
2016-11-19 11:00:00,0.0,992.1,31.5,36.0,41.0,10.1,4.8,2956.9,2016,11,11,46,324
2016-11-19 12:00:00,0.0,991.1,33.3,31.0,77.0,9.3,5.0,2895.8,2016,12,11,46,324
2016-11-19 13:00:00,0.0,989.9,35.2,29.0,74.0,8.3,3.4,2299.6,2016,13,11,46,324
2016-11-19 14:00:00,0.0,988.8,34.4,30.0,27.0,7.1,2.0,2063.2,2016,14,11,46,324
2016-11-19 15:00:00,0.0,988.2,34.4,30.0,20.0,6.3,1.9,811.7,2016,15,11,46,324
2016-11-19 16:00:00,0.0,988.3,33.4,34.0,341.0,6.4,3.1,515.6,2016,16,11,46,324
2016-11-19 17:00:00,0.0,988.7,32.9,35.0,171.0,7.1,2.9,111.9,2016,17,11,46,324
2016-11-19 18:00:00,0.0,989.4,32.0,42.0,1.0,7.1,2.9,10.7,2016,18,11,46,324
2016-11-19 19:00:00,0.0,990.4,31.1,40.0,25.0,8.1,3.4,0.0,2016,19,11,46,324
2016-11-19 20:00:00,0.0,991.6,29.8,42.0,23.0,9.2,3.9,0.0,2016,20,11,46,324
2016-11-19 21:00:00,0.0,992.4,28.5,45.0,27.0,8.8,3.2,0.0,2016,21,11,46,324
2016-11-19 22:00:00,0.0,992.6,27.6,48.0,27.0,8.6,2.8,0.0,2016,22,11,46,324
2016-11-19 23:00:00,0.0,992.3,27.0,52.0,47.0,8.7,4.6,0.0,2016,23,11,46,324
2016-11-20 00:00:00,0.0,991.7,26.4,57.0,46.0,11.3,5.6,0.0,2016,0,11,46,325
2016-11-20 01:00:00,0.0,991.0,25.8,65.0,51.0,10.1,6.1,0.0,2016,1,11,46,325
2016-11-20 02:00:00,0.0,990.9,25.7,66.0,35.0,9.9,3.3,0.0,2016,2,11,46,325
2016-11-20 03:00:00,0.0,991.2,25.5,67.0,28.0,8.2,1.9,0.0,2016,3,11,46,325
2016-11-20 04:00:00,0.0,991.3,25.4,68.0,41.0,5.9,2.4,0.0,2016,4,11,46,325
2016-11-20 05:00:00,0.0,991.7,25.6,68.0,34.0,5.9,1.6,42.95,2016,5,11,46,325
2016-11-20 06:00:00,0.0,992.6,25.8,65.0,51.0,7.0,3.9,85.9,2016,6,11,46,325
2016-11-20 07:00:00,0.0,993.2,27.5,58.0,70.0,8.5,5.8,931.3,2016,7,11,46,325
2016-11-20 08:00:00,0.0,993.5,29.4,50.0,63.0,8.5,4.3,1741.4,2016,8,11,46,325
2016-11-20 09:00:00,0.0,993.5,31.0,45.0,45.0,9.4,4.2,2658.2,2016,9,11,46,325
2016-11-20 10:00:00,0.0,993.1,32.3,39.0,54.0,9.4,3.7,3097.8,2016,10,11,46,325
2016-11-20 11:00:00,0.0,992.4,32.0,37.0,39.0,8.8,3.0,2750.9,2016,11,11,46,325
2016-11-20 12:00:00,0.0,991.3,33.5,32.0,62.0,7.1,2.8,2861.6,2016,12,11,46,325
2016-11-20 13:00:00,0.0,989.9,36.3,28.0,67.0,9.1,3.3,2808.1,2016,13,11,46,325
2016-11-20 14:00:00,0.0,989.2,34.8,28.0,74.0,9.1,3.6,1702.4,2016,14,11,46,325
2016-11-20 15:00:00,0.0,988.8,36.0,25.0,30.0,8.9,2.4,1768.7,2016,15,11,46,325
2016-11-20 16:00:00,0.0,988.6,36.1,26.0,61.0,8.1,4.0,1086.3,2016,16,11,46,325
2016-11-20 17:00:00,0.0,988.7,35.0,26.0,55.0,9.0,4.9,584.7,2016,17,11,46,325
2016-11-20 18:00:00,0.0,989.5,34.4,26.0,50.0,9.0,4.0,43.4,2016,18,11,46,325
2016-11-20 19:00:00,0.0,990.5,31.9,39.0,22.0,10.6,3.9,0.0,2016,19,11,46,325
2016-11-20 20:00:00,0.0,992.0,30.0,48.0,37.0,11.2,4.6,0.0,2016,20,11,46,325
2016-11-20 21:00:00,0.0,992.5,28.8,50.0,47.0,12.8,5.3,0.0,2016,21,11,46,325
2016-11-20 22:00:00,0.0,992.7,28.1,51.0,42.0,10.7,5.1,0.0,2016,22,11,46,325
2016-11-20 23:00:00,0.0,992.6,27.3,59.0,41.0,9.3,5.2,0.0,2016,23,11,46,325
2016-11-21 00:00:00,0.0,992.2,26.9,62.0,31.0,9.6,2.7,0.0,2016,0,11,47,326
2016-11-21 01:00:00,0.0,991.7,26.4,62.0,22.0,7.0,2.6,0.0,2016,1,11,47,326
2016-11-21 02:00:00,0.0,991.5,26.0,63.0,44.0,9.0,4.1,0.0,2016,2,11,47,326
2016-11-21 03:00:00,0.0,991.6,25.7,61.0,24.0,7.5,2.1,0.0,2016,3,11,47,326
2016-11-21 04:00:00,0.0,992.4,25.4,61.0,28.0,6.8,1.6,0.0,2016,4,11,47,326
2016-11-21 05:00:00,0.0,992.9,25.0,63.0,28.0,6.2,1.5,80.1,2016,5,11,47,326
2016-11-21 06:00:00,0.0,993.7,25.7,63.0,61.0,5.8,3.6,160.2,2016,6,11,47,326
2016-11-21 07:00:00,0.0,994.6,28.2,52.0,149.0,4.9,1.5,951.0,2016,7,11,47,326
2016-11-21 08:00:00,0.0,995.2,29.6,45.0,78.0,7.1,2.6,1890.0,2016,8,11,47,326
2016-11-21 09:00:00,0.0,995.1,30.6,41.0,54.0,8.7,3.0,2588.9,2016,9,11,47,326
2016-11-21 10:00:00,0.0,994.7,32.2,35.0,28.0,8.2,2.8,2972.1,2016,10,11,47,326
2016-11-21 11:00:00,0.0,994.0,33.6,31.0,138.0,7.1,3.4,3246.0,2016,11,11,47,326
2016-11-21 12:00:00,0.0,992.8,33.7,30.0,85.0,7.1,1.1,2543.9,2016,12,11,47,326
2016-11-21 13:00:00,0.0,991.6,35.4,28.0,21.0,7.5,2.6,2659.7,2016,13,11,47,326
2016-11-21 14:00:00,0.0,990.8,35.6,26.0,88.0,7.3,2.5,2146.8,2016,14,11,47,326
2016-11-21 15:00:00,0.0,990.1,36.5,24.0,54.0,7.5,1.5,2018.9,2016,15,11,47,326
2016-11-21 16:00:00,0.0,990.1,35.6,25.0,21.0,7.4,2.2,1346.8,2016,16,11,47,326
2016-11-21 17:00:00,0.0,990.3,34.8,26.0,69.0,7.4,4.8,590.4,2016,17,11,47,326
2016-11-21 18:00:00,0.0,990.7,33.9,27.0,59.0,7.0,4.1,37.0,2016,18,11,47,326
2016-11-21 19:00:00,0.0,991.2,33.1,27.0,50.0,6.0,3.0,0.0,2016,19,11,47,326
2016-11-21 20:00:00,0.0,991.8,30.7,45.0,36.0,9.4,4.3,0.0,2016,20,11,47,326
2016-11-21 21:00:00,0.0,992.5,29.0,50.0,40.0,10.9,4.5,0.0,2016,21,11,47,326
2016-11-21 22:00:00,0.0,992.5,28.0,54.0,40.0,10.9,4.0,0.0,2016,22,11,47,326
